timestamp,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,linear_x,linear_y,linear_z,rot_x,rot_y,rot_z,light,pressure,proximity
1736676452286,-2.4070501,4.5019503,8.0130005,,,,,,,,,,,,,,,,,,
1736676452296,-2.3500502,4.5430503,7.9150505,,,,,,,,,,,,,,,,,,
1736676452306,-2.2440002,4.5100503,7.9669504,,,,,,,,,,,,,,,,,,
1736676452316,-2.11995,4.43295,8.002951,,,,,,,,,,,,,,,,,,
1736676452326,-2.01705,4.38,8.07495,,,,,,,,,,,,,,,,,,
1736676452336,-1.9039501,4.3489504,8.214001,,,,,,,,,,,,,,,,,,
1736676452346,-1.7920501,4.2840004,8.427,,,,,,,,,,,,,,,,,,
1736676452356,-1.6620001,4.24095,8.635051,,,,,,,,,,,,,,,,,,
1736676452366,-1.5090001,4.1599503,8.82705,,,,,,,,,,,,,,,,,,
1736676452376,-1.3440001,4.05,9.078,,,,,,,,,,,,,,,,,,
1736676452387,-1.1910001,3.9589503,9.27,,,,,,,,,,,,,,,,,,
1736676452397,-1.1689501,3.93705,9.282001,,,,,,,,,,,,,,,,,,
1736676452406,-1.2870001,3.96795,9.25605,,,,,,,,,,,,,,,,,,
1736676452416,-1.45905,3.9439502,9.10995,,,,,,,,,,,,,,,,,,
1736676452427,-1.62405,3.90405,9.0379505,,,,,,,,,,,,,,,,,,
1736676452437,-1.7509501,3.9109502,9.05895,,,,,,,,,,,,,,,,,,
1736676452328,,,,-19.5,-34.6875,-26.04375,,,,,,,,,,,,,,,
1736676452348,,,,-20.1,-34.5,-25.2,,,,,,,,,,,,,,,
1736676452369,,,,-20.643751,-34.143753,-24.843752,,,,,,,,,,,,,,,
1736676452389,,,,-20.94375,-33.9,-24.300001,,,,,,,,,,,,,,,
1736676452409,,,,-21.65625,-33.956253,-23.8125,,,,,,,,,,,,,,,
1736676452430,,,,-21.712502,-33.84375,-24.112501,,,,,,,,,,,,,,,
1736676452296,,,,,,,-2.287137,4.543065,8.384507,,,,,,,,,,,,
1736676452306,,,,,,,-2.241773,4.530594,8.403485,,,,,,,,,,,,
1736676452316,,,,,,,-2.172028,4.513088,8.431178,,,,,,,,,,,,
1736676452326,,,,,,,-2.113813,4.498545,8.453718,,,,,,,,,,,,
1736676452336,,,,,,,-2.024596,4.465447,8.493013,,,,,,,,,,,,
1736676452346,,,,,,,-1.950724,4.438874,8.524177,,,,,,,,,,,,
1736676452356,,,,,,,-1.843727,4.38657,8.57492,,,,,,,,,,,,
1736676452366,,,,,,,-1.760669,4.346068,8.612918,,,,,,,,,,,,
1736676452376,,,,,,,-1.64763,4.274075,8.671112,,,,,,,,,,,,
1736676452387,,,,,,,-1.570677,4.222916,8.710365,,,,,,,,,,,,
1736676452397,,,,,,,-1.481363,4.151155,8.760362,,,,,,,,,,,,
1736676452406,,,,,,,-1.412949,4.090342,8.800176,,,,,,,,,,,,
1736676452416,,,,,,,-1.382595,4.040026,8.828196,,,,,,,,,,,,
1736676452428,,,,,,,-1.344112,3.994315,8.854897,,,,,,,,,,,,
1736676452438,,,,,,,-1.348646,3.953349,8.872577,,,,,,,,,,,,
1736676452306,,,,,,,,,,-0.2127125,-0.8283,-0.1573,,,,,,,,,
1736676452316,,,,,,,,,,-0.265925,-0.88577497,-0.1584,,,,,,,,,
1736676452326,,,,,,,,,,-0.3106125,-0.9475125,-0.1700875,,,,,,,,,
1736676452336,,,,,,,,,,-0.34155,-1.0049875,-0.1860375,,,,,,,,,
1736676452346,,,,,,,,,,-0.366025,-1.0550375,-0.20405,,,,,,,,,
1736676452356,,,,,,,,,,-0.3851375,-1.0858375,-0.2222,,,,,,,,,
1736676452366,,,,,,,,,,-0.4021875,-1.065625,-0.228525,,,,,,,,,
1736676452376,,,,,,,,,,-0.412775,-0.9805125,-0.2253625,,,,,,,,,
1736676452387,,,,,,,,,,-0.40535,-0.852775,-0.231825,,,,,,,,,
1736676452397,,,,,,,,,,-0.37661248,-0.7090875,-0.2424125,,,,,,,,,
1736676452406,,,,,,,,,,-0.3383875,-0.573925,-0.246675,,,,,,,,,
1736676452416,,,,,,,,,,-0.3053875,-0.4675,-0.23815,,,,,,,,,
1736676452428,,,,,,,,,,-0.284075,-0.4005375,-0.22,,,,,,,,,
1736676452438,,,,,,,,,,-0.27335,-0.394075,-0.1934625,,,,,,,,,
1736676452306,,,,,,,,,,,,,0.121503,-0.097196,-0.399634,,,,,,
1736676452316,,,,,,,,,,,,,-0.072744,-0.003074,-0.463242,,,,,,
1736676452326,,,,,,,,,,,,,0.209029,-0.148948,-0.23917,,,,,,
1736676452336,,,,,,,,,,,,,0.00728,-0.084724,-0.417333,,,,,,
1736676452346,,,,,,,,,,,,,0.287763,-0.19702,0.111765,,,,,,
1736676452356,,,,,,,,,,,,,0.051475,-0.101618,-0.147279,,,,,,
1736676452366,,,,,,,,,,,,,0.416148,-0.295757,0.465968,,,,,,
1736676452376,,,,,,,,,,,,,0.137903,-0.113626,0.156373,,,,,,
1736676452387,,,,,,,,,,,,,0.400939,-0.285137,0.572034,,,,,,
1736676452397,,,,,,,,,,,,,0.290076,-0.191826,0.510067,,,,,,
1736676452406,,,,,,,,,,,,,-0.046496,-0.14538,0.309835,,,,,,
1736676452416,,,,,,,,,,,,,0.095537,-0.07112,0.427866,,,,,,
1736676452427,,,,,,,,,,,,,-0.407436,-0.082873,0.204834,,,,,,
1736676452437,,,,,,,,,,,,,-0.276005,-0.049089,0.165606,,,,,,
1736676452316,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
1736676452326,,,,,,,,,,,,,,,,0.126325,-0.222467,-0.96151,,,
1736676452336,,,,,,,,,,,,,,,,0.127892,-0.229938,-0.947426,,,
1736676452346,,,,,,,,,,,,,,,,0.121115,-0.223951,-0.950187,,,
1736676452356,,,,,,,,,,,,,,,,0.120037,-0.225744,-0.947388,,,
1736676452366,,,,,,,,,,,,,,,,0.112947,-0.220714,-0.948338,,,
1736676452376,,,,,,,,,,,,,,,,0.110363,-0.219065,-0.945497,,,
1736676452387,,,,,,,,,,,,,,,,0.105521,-0.215552,-0.943865,,,
1736676452397,,,,,,,,,,,,,,,,0.10248,-0.212474,-0.94216,,,
1736676452406,,,,,,,,,,,,,,,,0.102359,-0.209752,-0.940772,,,
1736676452416,,,,,,,,,,,,,,,,0.101668,-0.207232,-0.939382,,,
