timestamp,nowSSID,nowBSSID,nowlevel,SSID,BSSID,level,deviceName,deviceAddress,rssi,BLEdeviceName,BLEdeviceAddress,BLErssi,cellinfo
1736666370978,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-95,
1736666371221,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-70,
1736666371230,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-92,
1736666371423,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-84,
1736666371499,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-99,
1736666371512,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-99,
1736666371740,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-80,
1736666369253,,,,,,,,,,,,,
1736666370236,,,,,,,,,,,,,
1736666371317,,,,,,,,,,,,,
1736666372223,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666373231,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666374237,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666372272,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-81,
1736666372466,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-90,
1736666372559,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-96,
1736666372574,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-85,
1736666372576,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-77,
1736666372744,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-85,
1736666372760,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-85,
1736666372831,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736666372843,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-90,
1736666373092,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736666373102,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-91,
1736666373114,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-94,
1736666373128,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-79,
1736666373316,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-95,
1736666373325,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-70,
1736666373366,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-92,
1736666373579,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-86,
1736666373640,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-69,
1736666373654,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736666373662,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-88,
1736666373831,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-92,
1736666373848,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-93,
1736666373850,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-76,
1736666373854,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-91,
1736666374101,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-90,
1736666374114,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736666374122,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-94,
1736666374180,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-89,
1736666374189,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736666374370,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-86,
1736666374382,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-95,
1736666374390,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-81,
1736666374460,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-90,
1736666374473,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736666374474,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-87,
1736666374475,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-70,
1736666374676,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,
1736666372260,,,,,,,,,,,,,
1736666373335,,,,,,,,,,,,,
1736666374284,,,,,,,,,,,,,
1736666375244,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666376254,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666377267,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666377565,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,,,,
1736666377704,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-97,,,,
1736666374906,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-69,
1736666374919,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-86,
1736666375224,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-80,
1736666375254,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-91,
1736666375434,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,
1736666375446,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-96,
1736666375454,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-93,
1736666375718,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-95,
1736666377549,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,
1736666377657,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-88,
1736666377689,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-97,
1736666375378,,,,,,,,,,,,,
1736666376314,,,,,,,,,,,,,
1736666377386,,,,,,,,,,,,,
1736666378279,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666379290,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666380304,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666379240,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-89,,,,
1736666377871,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,
1736666378145,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736666378205,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-69,
1736666378763,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-94,
1736666379029,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-64,
1736666379222,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-89,
1736666379761,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-86,
1736666380116,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-97,
1736666380380,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-63,
1736666380604,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-65,
1736666378331,,,,,,,,,,,,,
1736666379407,,,,,,,,,,,,,
1736666380352,,,,,,,,,,,,,
1736666381314,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666382324,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666383333,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666381473,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,,,,
1736666380913,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-70,
1736666381453,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,
1736666381666,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,
1736666382830,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,
1736666383357,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-66,
1736666383568,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-65,
1736666381426,,,,,,,,,,,,,
1736666382377,,,,,,,,,,,,,
1736666383454,,,,,,,,,,,,,
1736666384344,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666385354,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666386365,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666383905,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-65,
1736666384429,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,
1736666384647,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736666384754,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-70,
1736666385166,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,
1736666385270,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-78,
1736666386329,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-70,
1736666384390,,,,,,,,,,,,,
1736666385503,,,,,,,,,,,,,
1736666386416,,,,,,,,,,,,,
1736666387372,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666388379,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666389387,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666387572,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736666387679,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,
1736666388210,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-63,
1736666388421,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-66,
1736666388520,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736666388953,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736666389581,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,
1736666389804,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736666387494,,,,,,,,,,,,,
1736666388447,,,,,,,,,,,,,
1736666389509,,,,,,,,,,,,,
1736666390399,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666391407,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666392415,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666391624,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,,,,
1736666391605,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736666391915,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,
1736666392014,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736666392530,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736666392749,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-74,
1736666390474,,,,,,,,,,,,,
1736666391548,,,,,,,,,,,,,
1736666392515,,,,,,,,,,,,,
1736666393424,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666394432,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666395441,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736666393372,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-86,
1736666395165,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736666393575,,,,,,,,,,,,,
1736666394533,,,,,,,,,,,,,
1736666395588,,,,,,,,,,,,,
