timestamp,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,linear_x,linear_y,linear_z,rot_x,rot_y,rot_z,light,pressure,proximity
1736664894597,,,,,,,-0.290906,4.087979,8.90923,,,,,,,,,,,,
1736664894608,,,,,,,-0.284497,4.076634,8.914635,,,,,,,,,,,,
1736664894617,,,,,,,-0.269181,4.109363,8.900072,,,,,,,,,,,,
1736664894627,,,,,,,-0.259143,4.118689,8.89606,,,,,,,,,,,,
1736664894637,,,,,,,-0.274303,4.160552,8.876107,,,,,,,,,,,,
1736664894648,,,,,,,-0.283109,4.197972,8.858195,,,,,,,,,,,,
1736664894658,,,,,,,-0.316125,4.235867,8.839022,,,,,,,,,,,,
1736664894667,,,,,,,-0.341769,4.267406,8.822884,,,,,,,,,,,,
1736664894677,,,,,,,-0.368626,4.293842,8.808964,,,,,,,,,,,,
1736664894687,,,,,,,-0.390108,4.315873,8.797262,,,,,,,,,,,,
1736664894697,,,,,,,-0.407884,4.336176,8.786463,,,,,,,,,,,,
1736664894707,,,,,,,-0.418175,4.350873,8.77871,,,,,,,,,,,,
1736664894717,,,,,,,-0.423734,4.364114,8.771866,,,,,,,,,,,,
1736664894728,,,,,,,-0.435431,4.374179,8.766278,,,,,,,,,,,,
1736664894737,,,,,,,-0.448737,4.398351,8.753502,,,,,,,,,,,,
1736664894747,,,,,,,-0.462353,4.409316,8.747273,,,,,,,,,,,,
1736664894757,,,,,,,-0.476929,4.414655,8.743795,,,,,,,,,,,,
1736664894768,,,,,,,-0.485862,4.425839,8.737646,,,,,,,,,,,,
1736664894778,,,,,,,-0.512013,4.397187,8.750607,,,,,,,,,,,,
1736664894789,,,,,,,-0.522304,4.389982,8.753613,,,,,,,,,,,,
1736664894799,,,,,,,-0.542737,4.374,8.760367,,,,,,,,,,,,
1736664894808,,,,,,,-0.555264,4.357013,8.768047,,,,,,,,,,,,
1736664894818,,,,,,,-0.56836,4.369442,8.76102,,,,,,,,,,,,
1736664894828,,,,,,,-0.575541,4.373327,8.758614,,,,,,,,,,,,
1736664894838,,,,,,,-0.59491,4.412195,8.737803,,,,,,,,,,,,
1736664894848,,,,,,,-0.607325,4.440071,8.722815,,,,,,,,,,,,
1736664894858,,,,,,,-0.634852,4.479766,8.70053,,,,,,,,,,,,
1736664894869,,,,,,,-0.660977,4.50194,8.687127,,,,,,,,,,,,
1736664894878,,,,,,,-0.682086,4.538051,8.666681,,,,,,,,,,,,
1736664894888,,,,,,,-0.698817,4.575765,8.645494,,,,,,,,,,,,
1736664894898,,,,,,,-0.716687,4.574905,8.644485,,,,,,,,,,,,
1736664894909,,,,,,,-0.728249,4.575507,8.643203,,,,,,,,,,,,
1736664894919,,,,,,,-0.72625,4.605966,8.627182,,,,,,,,,,,,
1736664894928,,,,,,,-0.72495,4.61007,8.6251,,,,,,,,,,,,
1736664894938,,,,,,,-0.73565,4.646942,8.604387,,,,,,,,,,,,
1736664894948,,,,,,,-0.726605,4.666133,8.594773,,,,,,,,,,,,
1736664894959,,,,,,,-0.741494,4.683655,8.583974,,,,,,,,,,,,
1736664893823,,,,,,,,,,0.3400375,0.1247125,0.121,,,,,,,,,
1736664893833,,,,,,,,,,0.1665125,-0.017875,0.0902,,,,,,,,,
1736664893843,,,,,,,,,,0.00165,-0.19139999,0.0837375,,,,,,,,,
1736664893854,,,,,,,,,,-0.1324125,-0.3223,0.1018875,,,,,,,,,
1736664893864,,,,,,,,,,-0.2239875,-0.346775,0.1199,,,,,,,,,
1736664893875,,,,,,,,,,-0.2633125,-0.319,0.1315875,,,,,,,,,
1736664893884,,,,,,,,,,-0.252725,-0.2424125,0.1412125,,,,,,,,,
1736664893894,,,,,,,,,,-0.203775,-0.1370875,0.1529,,,,,,,,,
1736664893904,,,,,,,,,,-0.122925,-0.0583,0.1667875,,,,,,,,,
1736664893914,,,,,,,,,,-0.0270875,-0.0072875,0.1827375,,,,,,,,,
1736664893924,,,,,,,,,,0.0611875,0.02365,0.1827375,,,,,,,,,
1736664893934,,,,,,,,,,0.1260875,0.0587125,0.16885,,,,,,,,,
1736664893945,,,,,,,,,,0.1516625,0.0820875,0.1508375,,,,,,,,,
1736664893954,,,,,,,,,,0.139975,0.0746625,0.1315875,,,,,,,,,
1736664893964,,,,,,,,,,0.09845,0.048125,0.1082125,,,,,,,,,
1736664893974,,,,,,,,,,0.034649998,0.012925,0.0859375,,,,,,,,,
1736664893984,,,,,,,,,,-0.0281875,-0.0210375,0.0763125,,,,,,,,,
1736664893995,,,,,,,,,,-0.06545,-0.0647625,0.079475,,,,,,,,,
1736664894005,,,,,,,,,,-0.0771375,-0.1115125,0.079475,,,,,,,,,
1736664894014,,,,,,,,,,-0.0760375,-0.1700875,0.0752125,,,,,,,,,
1736664894024,,,,,,,,,,-0.073975,-0.1934625,0.0603625,,,,,,,,,
1736664894034,,,,,,,,,,-0.0622875,-0.1584,0.041249998,,,,,,,,,
1736664894045,,,,,,,,,,-0.021724999,-0.148775,0.029424999,,,,,,,,,
1736664894054,,,,,,,,,,0.0281875,-0.098725,0.0358875,,,,,,,,,
1736664894065,,,,,,,,,,0.0771375,0.0023375,0.0572,,,,,,,,,
1736664894074,,,,,,,,,,0.121825,0.062975,0.07315,,,,,,,,,
1736664894085,,,,,,,,,,0.14739999,0.100237496,0.0848375,,,,,,,,,
1736664894096,,,,,,,,,,0.1485,0.0928125,0.088,,,,,,,,,
1736664894105,,,,,,,,,,0.13255,0.0416625,0.088,,,,,,,,,
1736664894115,,,,,,,,,,0.1049125,-0.0072875,0.0837375,,,,,,,,,
1736664894126,,,,,,,,,,0.072875,-0.0562375,0.079475,,,,,,,,,
1736664894136,,,,,,,,,,0.042075,-0.082775,0.07205,,,,,,,,,
1736664894145,,,,,,,,,,0.0111375,-0.091299996,0.07095,,,,,,,,,
1736664894155,,,,,,,,,,-0.0154,-0.0796125,0.0763125,,,,,,,,,
1736664894165,,,,,,,,,,-0.03025,-0.0540375,0.081675,,,,,,,,,
1736664894175,,,,,,,,,,-0.023924999,-0.0306625,0.0944625,,,,,,,,,
1736664894186,,,,,,,,,,-5.5E-4,-0.001925,0.111375,,,,,,,,,
1736664894196,,,,,,,,,,0.0356125,0.02475,0.1167375,,,,,,,,,
1736664894205,,,,,,,,,,0.0782375,0.0512875,0.1230625,,,,,,,,,
1736664894216,,,,,,,,,,0.108075,0.0746625,0.1348875,,,,,,,,,
1736664894225,,,,,,,,,,0.113299996,0.0939125,0.154,,,,,,,,,
1736664894236,,,,,,,,,,0.09735,0.098175,0.17847499,,,,,,,,,
1736664894245,,,,,,,,,,0.072875,0.08635,0.20185,,,,,,,,,
1736664894255,,,,,,,,,,0.0463375,0.0757625,0.21779999,,,,,,,,,
1736664894265,,,,,,,,,,0.023924999,0.0576125,0.21779999,,,,,,,,,
1736664894276,,,,,,,,,,0.00275,0.048125,0.212575,,,,,,,,,
1736664894285,,,,,,,,,,-0.0122375,0.049225,0.2050125,,,,,,,,,
1736664894295,,,,,,,,,,-0.0111375,0.0438625,0.20075,,,,,,,,,
1736664894305,,,,,,,,,,0.007975,0.0279125,0.20075,,,,,,,,,
1736664894317,,,,,,,,,,0.0389125,0.031075,0.20405,,,,,,,,,
