timestamp,nowSSID,nowBSSID,nowlevel,SSID,BSSID,level,deviceName,deviceAddress,rssi,BLEdeviceName,BLEdeviceAddress,BLErssi,cellinfo
1736664911094,,,,,,,,,,,,,
1736664912140,,,,,,,,,,,,,
1736664913034,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664914036,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664915047,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664913375,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-95,,,,
1736664913395,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-94,,,,
1736664913104,,,,,,,,,,,,,
1736664914154,,,,,,,,,,,,,
1736664915115,,,,,,,,,,,,,
1736664916058,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664917067,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664918075,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664916170,,,,,,,,,,,,,
1736664917137,,,,,,,,,,,,,
1736664918185,,,,,,,,,,,,,
1736664919079,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664920087,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664921091,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664919153,,,,,,,,,,,,,
1736664920232,,,,,,,,,,,,,
1736664921164,,,,,,,,,,,,,
1736664922093,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664923097,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664924099,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664922205,,,,,,,,,,,,,
1736664923169,,,,,,,,,,,,,
1736664924231,,,,,,,,,,,,,
1736664925115,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664926128,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664927134,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664925199,,,,,,,,,,,,,
1736664926244,,,,,,,,,,,,,
1736664927198,,,,,,,,,,,,,
1736664928135,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664929142,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664930146,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664928254,,,,,,,,,,,,,
1736664929216,,,,,,,,,,,,,
1736664930275,,,,,,,,,,,,,
1736664931159,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664932173,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664933196,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664932382,,,,,,,"midea",D4:84:57:07:6B:89,-97,,,,
1736664934023,,,,,,,"U-WM932A",44:48:FF:77:93:2B,-92,,,,
1736664931244,,,,,,,,,,,,,
1736664932319,,,,,,,,,,,,,
1736664933253,,,,,,,,,,,,,
1736664934201,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664935208,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736664934307,,,,,,,,,,,,,
1736664935267,,,,,,,,,,,,,
