timestamp,nowSSID,nowBSSID,nowlevel,SSID,BSSID,level,deviceName,deviceAddress,rssi,BLEdeviceName,BLEdeviceAddress,BLErssi,cellinfo
1736676524991,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676525998,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676527005,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676524602,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-64,
1736676524699,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736676525223,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-80,
1736676525437,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-77,
1736676525975,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736676526495,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736676527023,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736676525004,,,,,,,,,,,,,
1736676526060,,,,,,,,,,,,,
1736676527032,,,,,,,,,,,,,
1736676528011,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676529020,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676530031,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676530277,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-96,,,,
1736676528190,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736676528392,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-83,
1736676528707,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-76,
1736676529974,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-73,
1736676530079,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-76,
1736676530258,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-96,
1736676530279,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-92,
1736676530354,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-99,
1736676528087,,,,,,,,,,,,,
1736676529040,,,,,,,,,,,,,
1736676530114,,,,,,,,,,,,,
1736676531043,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676532053,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676533061,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676531025,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,,,,
1736676531168,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,,,,
1736676531717,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-98,,,,
1736676531010,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,
1736676531155,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736676531430,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736676531700,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-98,
1736676531974,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,
1736676532143,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-95,
1736676532504,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,
1736676533032,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-73,
1736676533273,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-97,
1736676533326,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-94,
1736676531065,,,,,,,,,,,,,
1736676532131,,,,,,,,,,,,,
1736676533089,,,,,,,,,,,,,
1736676534068,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676535077,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676536085,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676533796,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-95,,,,
1736676534928,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,,,,
1736676535161,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-95,,,,
1736676535745,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-92,,,,
1736676535980,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-96,,,,
1736676533576,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736676533771,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-95,
1736676533785,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,
1736676533797,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-95,
1736676534095,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736676534297,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-95,
1736676534309,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-96,
1736676534382,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-95,
1736676534386,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-92,
1736676534395,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736676534402,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-96,
1736676534917,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736676535147,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-95,
1736676535171,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-96,
1736676535349,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-90,
1736676535452,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-95,
1736676535653,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-87,
1736676535735,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-92,
1736676535747,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-70,
1736676535957,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-96,
1736676535975,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-96,
1736676535981,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,
1736676536002,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-85,
1736676536011,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736676536011,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-93,
1736676536283,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-88,
1736676536292,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,
1736676536469,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-97,
1736676534157,,,,,,,,,,,,,
1736676535133,,,,,,,,,,,,,
1736676536145,,,,,,,,,,,,,
1736676537089,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676538105,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676539110,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676536544,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-89,
1736676536729,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-86,
1736676536747,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-93,
1736676536759,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-89,
1736676536828,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736676537028,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-96,
1736676537029,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-65,
1736676537310,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-97,
1736676537354,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-94,
1736676537365,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-89,
1736676537383,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-93,
1736676537564,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-90,
1736676537565,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-69,
1736676537617,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-86,
1736676537633,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-94,
1736676537649,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-89,
1736676537829,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-89,
1736676537947,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-99,
1736676538172,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-102,
1736676538173,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-104,
1736676538702,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-89,
1736676538996,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-96,
1736676539232,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736676539245,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-89,
1736676539253,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-89,
1736676539301,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-89,
1736676539525,,,,,,,,,,"U-EWH26DE",04:E2:29:0F:26:DF,-96,
1736676537125,,,,,,,,,,,,,
1736676538162,,,,,,,,,,,,,
1736676539132,,,,,,,,,,,,,
1736676540132,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676541140,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676542149,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676539538,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-89,
1736676540056,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-97,
1736676540537,,,,,,,,,,"U-EWHBFBE",04:E2:29:06:BF:BF,-97,
1736676540546,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-96,
1736676540594,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736676540912,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-73,
1736676541373,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-93,
1736676541700,,,,,,,,,,"U-EWH6FEA",18:A7:F1:5D:6F:EB,-96,
1736676540197,,,,,,,,,,,,,
1736676541149,,,,,,,,,,,,,
1736676542224,,,,,,,,,,,,,
1736676543155,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676544160,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676545167,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676545419,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,,,,
1736676542996,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-63,
1736676543310,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-62,
1736676544134,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-75,
1736676545403,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736676543170,,,,,,,,,,,,,
1736676544242,,,,,,,,,,,,,
1736676545182,,,,,,,,,,,,,
1736676546174,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676547181,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676548199,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676546226,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-67,
1736676546538,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736676547606,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-85,
1736676546251,,,,,,,,,,,,,
1736676547200,,,,,,,,,,,,,
1736676548265,,,,,,,,,,,,,
1736676549208,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676550212,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676551218,<unknown ssid>,00:00:00:00:00:00,-127,,,,,,,,,,
1736676549718,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,,,,
1736676549701,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736676549807,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-73,
1736676550014,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-73,
1736676550325,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-79,
1736676550877,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-68,
1736676551086,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-71,
1736676551462,,,,,,,,,,"TK_2352201213",E0:4E:7A:02:D6:6E,-72,
1736676549219,,,,,,,,,,,,,
1736676550254,,,,,,,,,,,,,
1736676551234,,,,,,,,,,,,,
