timestamp,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,linear_x,linear_y,linear_z,rot_x,rot_y,rot_z,light,pressure,proximity
1736676516711,4.39905,4.8640504,6.3510003,,,,,,,,,,,,,,,,,,
1736676516721,4.1740503,4.88805,6.8710504,,,,,,,,,,,,,,,,,,
1736676516732,3.76395,4.81395,7.2520504,,,,,,,,,,,,,,,,,,
1736676516742,3.55605,4.75395,7.5769506,,,,,,,,,,,,,,,,,,
1736676516752,3.4770002,4.7250004,7.3879504,,,,,,,,,,,,,,,,,,
1736676516762,3.5629501,4.68195,7.1800504,,,,,,,,,,,,,,,,,,
1736676516772,3.762,4.58895,7.26105,,,,,,,,,,,,,,,,,,
1736676516782,3.8149502,4.4539504,7.3399506,,,,,,,,,,,,,,,,,,
1736676516792,3.7429502,4.347,7.52895,,,,,,,,,,,,,,,,,,
1736676516802,3.6420002,4.275,7.7449503,,,,,,,,,,,,,,,,,,
1736676516812,3.55605,4.2720003,7.89795,,,,,,,,,,,,,,,,,,
1736676516822,3.417,4.28205,8.11095,,,,,,,,,,,,,,,,,,
1736676516833,3.1990502,4.308,8.370001,,,,,,,,,,,,,,,,,,
1736676516843,2.9599502,4.2649503,8.595,,,,,,,,,,,,,,,,,,
1736676516852,2.70105,4.24905,8.841001,,,,,,,,,,,,,,,,,,
1736676516862,2.5410001,4.16505,8.905951,,,,,,,,,,,,,,,,,,
1736676516872,2.4880502,4.0690503,8.832001,,,,,,,,,,,,,,,,,,
1736676516882,2.53605,3.9540002,8.68605,,,,,,,,,,,,,,,,,,
1736676516892,2.6580002,3.834,8.470051,,,,,,,,,,,,,,,,,,
1736676516902,2.74005,3.7669501,8.425051,,,,,,,,,,,,,,,,,,
1736676516912,2.673,3.834,8.499001,,,,,,,,,,,,,,,,,,
1736676516923,2.4880502,3.8509502,8.46105,,,,,,,,,,,,,,,,,,
1736676516933,2.32305,3.8490002,8.467951,,,,,,,,,,,,,,,,,,
1736676516942,2.16,3.8509502,8.614051,,,,,,,,,,,,,,,,,,
1736676516952,2.0020502,3.82695,8.87205,,,,,,,,,,,,,,,,,,
1736676516964,1.8610501,3.7840502,9.019051,,,,,,,,,,,,,,,,,,
1736676516974,1.8510001,3.70005,9.150001,,,,,,,,,,,,,,,,,,
1736676516984,1.8780001,3.6070502,9.31995,,,,,,,,,,,,,,,,,,
1736676516994,1.8319501,3.4750502,9.346951,,,,,,,,,,,,,,,,,,
1736676517003,1.746,3.4129503,9.43305,,,,,,,,,,,,,,,,,,
1736676517013,1.62195,3.3790503,9.519,,,,,,,,,,,,,,,,,,
1736676517024,1.5139501,3.3289502,9.406051,,,,,,,,,,,,,,,,,,
1736676517034,1.47105,3.2430003,9.27705,,,,,,,,,,,,,,,,,,
1736676517043,1.452,3.21405,9.238951,,,,,,,,,,,,,,,,,,
1736676517053,1.3290001,3.21195,9.31305,,,,,,,,,,,,,,,,,,
1736676517063,1.0999501,3.1620002,9.387,,,,,,,,,,,,,,,,,,
1736676517073,0.915,3.0349503,9.403951,,,,,,,,,,,,,,,,,,
1736676517083,0.83595,3.0199502,9.48795,,,,,,,,,,,,,,,,,,
1736676517093,0.75195,3.0250502,9.61005,,,,,,,,,,,,,,,,,,
1736676517103,0.65205,2.9890501,9.65505,,,,,,,,,,,,,,,,,,
1736676517113,0.64905006,2.90805,9.580951,,,,,,,,,,,,,,,,,,
1736676517123,0.70395005,2.83095,9.579,,,,,,,,,,,,,,,,,,
1736676517134,0.77205,2.766,9.691051,,,,,,,,,,,,,,,,,,
1736676517143,0.84300005,2.7259502,9.900001,,,,,,,,,,,,,,,,,,
1736676517153,0.76905006,2.6250002,10.029,,,,,,,,,,,,,,,,,,
1736676517163,0.61395,2.50095,10.09605,,,,,,,,,,,,,,,,,,
1736676517173,0.46995002,2.4480002,10.174951,,,,,,,,,,,,,,,,,,
1736676517183,0.40800002,2.4790502,10.2300005,,,,,,,,,,,,,,,,,,
1736676517193,0.37395,2.52195,10.225051,,,,,,,,,,,,,,,,,,
1736676517204,0.37905002,2.56095,10.1650505,,,,,,,,,,,,,,,,,,
1736676517214,0.31905,2.5489502,10.101001,,,,,,,,,,,,,,,,,,
1736676517225,0.20595,2.60805,10.225051,,,,,,,,,,,,,,,,,,
1736676517235,-0.006,2.6920502,10.40205,,,,,,,,,,,,,,,,,,
1736676517244,-0.33795002,2.7139502,10.36695,,,,,,,,,,,,,,,,,,
1736676517254,-0.59205,2.59605,10.182,,,,,,,,,,,,,,,,,,
1736676517264,-0.68805003,2.53695,9.97605,,,,,,,,,,,,,,,,,,
1736676517274,-0.64695,2.4049501,9.64095,,,,,,,,,,,,,,,,,,
1736676517285,-0.46800002,2.33295,9.387,,,,,,,,,,,,,,,,,,
1736676517295,-0.28095,2.42205,9.226951,,,,,,,,,,,,,,,,,,
1736676517304,-0.16395001,2.5440001,9.21,,,,,,,,,,,,,,,,,,
1736676517314,-0.13305001,2.6470501,9.226951,,,,,,,,,,,,,,,,,,
1736676517324,-0.15405001,2.709,9.222,,,,,,,,,,,,,,,,,,
1736676517334,-0.20205002,2.6920502,9.21195,,,,,,,,,,,,,,,,,,
1736676517344,-0.27105,2.697,9.177,,,,,,,,,,,,,,,,,,
1736676517354,-0.28095,2.6800501,9.078,,,,,,,,,,,,,,,,,,
1736676517364,-0.16800001,2.7210002,9.064051,,,,,,,,,,,,,,,,,,
1736676517374,-0.030000001,2.73105,9.082951,,,,,,,,,,,,,,,,,,
1736676517385,0.08205,2.6779501,9.11205,,,,,,,,,,,,,,,,,,
1736676517395,0.16095,2.7190502,9.102,,,,,,,,,,,,,,,,,,
1736676517405,0.18495001,2.8219502,9.0379505,,,,,,,,,,,,,,,,,,
1736676517414,0.19005,2.8980002,8.96595,,,,,,,,,,,,,,,,,,
1736676517424,0.19500001,2.9599502,8.83905,,,,,,,,,,,,,,,,,,
1736676517435,0.22095,3.0349503,8.736,,,,,,,,,,,,,,,,,,
1736676517445,0.25005,3.1330502,8.71905,,,,,,,,,,,,,,,,,,
1736676517455,0.28095,3.2329502,8.69295,,,,,,,,,,,,,,,,,,
1736676517465,0.33600003,3.24795,8.632951,,,,,,,,,,,,,,,,,,
1736676517475,0.33105,3.2310002,8.544001,,,,,,,,,,,,,,,,,,
1736676517486,0.29505002,3.288,8.55405,,,,,,,,,,,,,,,,,,
1736676517495,0.22095,3.3940501,8.62605,,,,,,,,,,,,,,,,,,
1736676517505,0.135,3.5059502,8.69505,,,,,,,,,,,,,,,,,,
1736676517515,0.048,3.5760002,8.7619505,,,,,,,,,,,,,,,,,,
1736676517525,0.03195,3.6000001,8.776951,,,,,,,,,,,,,,,,,,
1736676517535,-0.027,3.55695,8.748,,,,,,,,,,,,,,,,,,
1736676517545,-0.10395,3.4939501,8.785951,,,,,,,,,,,,,,,,,,
1736676517555,-0.18495001,3.4680002,8.832001,,,,,,,,,,,,,,,,,,
1736676517565,-0.22095,3.4459503,8.892,,,,,,,,,,,,,,,,,,
1736676517575,-0.17805001,3.456,8.97795,,,,,,,,,,,,,,,,,,
1736676517585,-0.06795,3.3670502,9.019051,,,,,,,,,,,,,,,,,,
1736676517595,0.064950004,3.255,9.094951,,,,,,,,,,,,,,,,,,
1736676517605,0.156,3.1710002,9.265051,,,,,,,,,,,,,,,,,,
1736676517615,0.14205001,3.0589502,9.4140005,,,,,,,,,,,,,,,,,,
1736676517626,0.087000005,2.9650502,9.50205,,,,,,,,,,,,,,,,,,
1736676517636,0.063,2.8930502,9.543,,,,,,,,,,,,,,,,,,
1736676517645,0.11505,2.84505,9.559951,,,,,,,,,,,,,,,,,,
1736676517655,0.20895001,2.80005,9.588,,,,,,,,,,,,,,,,,,
1736676517667,0.27405003,2.70405,9.63405,,,,,,,,,,,,,,,,,,
1736676517677,0.28995,2.4820502,10.08195,,,,,,,,,,,,,,,,,,
1736676517686,0.28800002,2.39295,10.330951,,,,,,,,,,,,,,,,,,
1736676517696,0.312,2.47005,10.10295,,,,,,,,,,,,,,,,,,
1736676517706,0.25395,2.6440501,9.859051,,,,,,,,,,,,,,,,,,
1736676517716,0.192,2.8549502,9.67695,,,,,,,,,,,,,,,,,,
1736676517726,0.17295001,3.0199502,9.399,,,,,,,,,,,,,,,,,,
1736676517736,0.14205001,3.078,9.081,,,,,,,,,,,,,,,,,,
1736676517747,0.135,3.075,8.832001,,,,,,,,,,,,,,,,,,
1736676517757,0.123,3.0970502,8.700001,,,,,,,,,,,,,,,,,,
1736676517766,0.08400001,3.1260002,8.722051,,,,,,,,,,,,,,,,,,
1736676517776,0.039,3.0919502,8.85795,,,,,,,,,,,,,,,,,,
1736676517786,-0.003,3.0679502,8.98305,,,,,,,,,,,,,,,,,,
1736676517796,0.00795,3.015,9.17205,,,,,,,,,,,,,,,,,,
1736676517807,0.11805001,2.9989502,9.3490505,,,,,,,,,,,,,,,,,,
1736676517817,0.27600002,3.0250502,9.50895,,,,,,,,,,,,,,,,,,
1736676517826,0.36705002,3.042,9.648001,,,,,,,,,,,,,,,,,,
1736676517836,0.381,3.0349503,9.675,,,,,,,,,,,,,,,,,,
1736676517846,0.32895002,2.9509501,9.550051,,,,,,,,,,,,,,,,,,
1736676517856,0.264,2.9239502,9.3490505,,,,,,,,,,,,,,,,,,
1736676517867,0.18705001,2.901,9.153001,,,,,,,,,,,,,,,,,,
1736676517877,0.18705001,2.8840501,9.00195,,,,,,,,,,,,,,,,,,
1736676517886,0.25905,2.8960502,8.916,,,,,,,,,,,,,,,,,,
1736676517897,0.33600003,2.9239502,8.961,,,,,,,,,,,,,,,,,,
1736676517908,0.36195,2.9149501,9.076051,,,,,,,,,,,,,,,,,,
1736676517918,0.333,2.90805,9.2029505,,,,,,,,,,,,,,,,,,
1736676517927,0.264,2.90295,9.318001,,,,,,,,,,,,,,,,,,
1736676517937,0.17805001,2.9170501,9.361051,,,,,,,,,,,,,,,,,,
1736676517947,0.15405001,2.90295,9.27705,,,,,,,,,,,,,,,,,,
1736676517957,0.13695,2.913,9.177,,,,,,,,,,,,,,,,,,
1736676517967,0.08400001,2.9580002,9.052051,,,,,,,,,,,,,,,,,,
1736676517977,0.043950003,3.0270002,8.96805,,,,,,,,,,,,,,,,,,
1736676517987,0.036000002,3.0679502,8.932051,,,,,,,,,,,,,,,,,,
1736676517997,0.05595,3.114,8.929951,,,,,,,,,,,,,,,,,,
1736676518007,0.08400001,3.1060503,8.97795,,,,,,,,,,,,,,,,,,
1736676518017,0.072000004,3.0660002,9.031051,,,,,,,,,,,,,,,,,,
1736676518028,0.051000003,3.04905,9.052051,,,,,,,,,,,,,,,,,,
1736676518038,0.08205,2.9869502,8.98305,,,,,,,,,,,,,,,,,,
1736676518047,0.13695,2.9509501,8.88195,,,,,,,,,,,,,,,,,,
1736676518057,0.16095,2.9869502,8.832001,,,,,,,,,,,,,,,,,,
1736676518067,0.13905,3.0540001,8.844001,,,,,,,,,,,,,,,,,,
1736676518077,0.096,3.07095,8.923051,,,,,,,,,,,,,,,,,,
1736676518087,0.058050003,3.1060503,8.974951,,,,,,,,,,,,,,,,,,
1736676518097,-0.0010500001,3.1350002,9.00195,,,,,,,,,,,,,,,,,,
1736676518107,0.01305,3.1380002,8.98005,,,,,,,,,,,,,,,,,,
1736676518117,0.04605,3.1740003,9.01605,,,,,,,,,,,,,,,,,,
1736676518129,0.11505,3.1519501,9.01095,,,,,,,,,,,,,,,,,,
1736676518139,0.13695,3.1260002,9.057,,,,,,,,,,,,,,,,,,
1736676518148,0.11100001,3.0630002,9.10995,,,,,,,,,,,,,,,,,,
1736676518158,0.11505,2.9959502,9.14805,,,,,,,,,,,,,,,,,,
1736676518169,0.10095,2.9599502,9.121051,,,,,,,,,,,,,,,,,,
1736676518179,0.07005,2.94405,9.042001,,,,,,,,,,,,,,,,,,
1736676518189,0.072000004,2.97195,8.93505,,,,,,,,,,,,,,,,,,
1736676518199,0.058050003,3.0250502,8.81295,,,,,,,,,,,,,,,,,,
1736676518208,0.027,3.08295,8.740951,,,,,,,,,,,,,,,,,,
1736676518218,0.027,3.14505,8.746051,,,,,,,,,,,,,,,,,,
1736676518228,0.06795,3.1330502,8.772,,,,,,,,,,,,,,,,,,
1736676518238,0.09195001,3.078,8.89395,,,,,,,,,,,,,,,,,,
1736676518249,0.13005,3.04695,9.061951,,,,,,,,,,,,,,,,,,
1736676518259,0.123,3.04395,9.16005,,,,,,,,,,,,,,,,,,
1736676518268,0.10605001,2.982,9.20505,,,,,,,,,,,,,,,,,,
1736676518278,0.09195001,2.9239502,9.18105,,,,,,,,,,,,,,,,,,
1736676518289,0.08205,2.87205,9.121051,,,,,,,,,,,,,,,,,,
1736676518299,0.132,2.8240502,9.02805,,,,,,,,,,,,,,,,,,
1736676518308,0.192,2.841,8.961,,,,,,,,,,,,,,,,,,
1736676518319,0.23295002,2.86695,8.916,,,,,,,,,,,,,,,,,,
1736676518329,0.22800002,2.90805,8.84895,,,,,,,,,,,,,,,,,,
1736676518339,0.18,2.9149501,8.829,,,,,,,,,,,,,,,,,,
1736676518348,0.120000005,2.8930502,8.83395,,,,,,,,,,,,,,,,,,
1736676518359,0.052950002,2.8960502,8.889001,,,,,,,,,,,,,,,,,,
1736676518370,-0.006,2.9149501,8.911051,,,,,,,,,,,,,,,,,,
1736676518380,0.00795,2.94105,8.956051,,,,,,,,,,,,,,,,,,
1736676518389,0.058050003,2.9940002,9.009001,,,,,,,,,,,,,,,,,,
1736676518399,0.05595,3.0229502,8.98995,,,,,,,,,,,,,,,,,,
1736676518409,0.036000002,3.0229502,8.916,,,,,,,,,,,,,,,,,,
1736676518419,0.027,3.0270002,8.84595,,,,,,,,,,,,,,,,,,
1736676518429,0.00795,3.0610502,8.82705,,,,,,,,,,,,,,,,,,
1736676518439,-0.039,3.0319502,8.841001,,,,,,,,,,,,,,,,,,
1736676518450,-0.076950006,2.97195,8.853001,,,,,,,,,,,,,,,,,,
1736676518459,-0.08895,2.9239502,8.829,,,,,,,,,,,,,,,,,,
1736676518469,-0.043950003,2.8960502,8.83695,,,,,,,,,,,,,,,,,,
1736676518479,-0.006,2.91,8.83905,,,,,,,,,,,,,,,,,,
1736676516737,,,,-40.3125,-48.300003,-12.243751,,,,,,,,,,,,,,,
1736676516763,,,,-26.812502,-6.7875004,-34.55625,,,,,,,,,,,,,,,
1736676516783,,,,-26.7,-6.6562505,-34.443752,,,,,,,,,,,,,,,
1736676516803,,,,-26.1,-6.5437503,-34.3125,,,,,,,,,,,,,,,
1736676516823,,,,-25.312502,-6.3562503,-34.3125,,,,,,,,,,,,,,,
1736676516843,,,,-24.35625,-6.3562503,-34.612503,,,,,,,,,,,,,,,
1736676516863,,,,-23.7,-5.8875003,-34.55625,,,,,,,,,,,,,,,
1736676516883,,,,-23.15625,-5.64375,-34.5,,,,,,,,,,,,,,,
1736676516904,,,,-22.3125,-5.15625,-34.256252,,,,,,,,,,,,,,,
1736676516924,,,,-21.84375,-4.55625,-34.2,,,,,,,,,,,,,,,
1736676516944,,,,-21.0,-4.6875,-33.956253,,,,,,,,,,,,,,,
1736676516963,,,,-20.04375,-3.8437502,-34.0125,,,,,,,,,,,,,,,
1736676516984,,,,-19.44375,-3.54375,-34.143753,,,,,,,,,,,,,,,
1736676517004,,,,-18.6,-2.9437501,-33.84375,,,,,,,,,,,,,,,
1736676517025,,,,-17.5125,-1.9875001,-33.65625,,,,,,,,,,,,,,,
1736676517045,,,,-16.9125,-1.6875001,-33.112503,,,,,,,,,,,,,,,
1736676517063,,,,-16.0125,-1.1437501,-32.456253,,,,,,,,,,,,,,,
1736676517084,,,,-15.3,-0.6,-32.2125,,,,,,,,,,,,,,,
1736676517104,,,,-14.343751,-0.4875,-32.2125,,,,,,,,,,,,,,,
1736676517125,,,,-13.44375,-0.54375005,-32.4,,,,,,,,,,,,,,,
1736676517145,,,,-13.14375,-0.24375,-32.4,,,,,,,,,,,,,,,
1736676517164,,,,-12.543751,0.056250002,-31.85625,,,,,,,,,,,,,,,
1736676517184,,,,-12.4125,0.65625,-31.44375,,,,,,,,,,,,,,,
1736676517204,,,,-12.3,1.5,-30.843752,,,,,,,,,,,,,,,
1736676517224,,,,-11.700001,2.15625,-30.4125,,,,,,,,,,,,,,,
1736676517244,,,,-10.743751,2.34375,-30.300001,,,,,,,,,,,,,,,
1736676517265,,,,-9.95625,2.2125,-30.056252,,,,,,,,,,,,,,,
1736676517284,,,,-9.712501,2.1000001,-30.112501,,,,,,,,,,,,,,,
1736676517304,,,,-9.356251,1.9125,-30.4125,,,,,,,,,,,,,,,
1736676517324,,,,-9.712501,1.9125,-30.712502,,,,,,,,,,,,,,,
1736676517345,,,,-9.95625,2.04375,-30.712502,,,,,,,,,,,,,,,
1736676517364,,,,-9.65625,1.85625,-30.712502,,,,,,,,,,,,,,,
1736676517385,,,,-10.14375,1.7437501,-30.300001,,,,,,,,,,,,,,,
1736676517404,,,,-10.6125,1.6125001,-30.243752,,,,,,,,,,,,,,,
1736676517425,,,,-10.856251,1.5,-30.843752,,,,,,,,,,,,,,,
1736676517445,,,,-11.45625,1.25625,-30.956251,,,,,,,,,,,,,,,
1736676517465,,,,-11.75625,0.95625,-31.556252,,,,,,,,,,,,,,,
1736676517484,,,,-11.700001,0.71250004,-31.800001,,,,,,,,,,,,,,,
1736676517505,,,,-12.056251,0.6,-31.9125,,,,,,,,,,,,,,,
1736676517524,,,,-11.94375,0.71250004,-32.15625,,,,,,,,,,,,,,,
1736676517544,,,,-11.75625,0.71250004,-32.100002,,,,,,,,,,,,,,,
1736676517565,,,,-11.94375,0.65625,-32.100002,,,,,,,,,,,,,,,
1736676517584,,,,-12.1125,0.3,-31.9125,,,,,,,,,,,,,,,
1736676517604,,,,-12.543751,0.3,-31.556252,,,,,,,,,,,,,,,
1736676517624,,,,-12.656251,0.24375,-31.743752,,,,,,,,,,,,,,,
1736676517644,,,,-12.900001,0.35625002,-31.612501,,,,,,,,,,,,,,,
1736676517664,,,,-12.843751,0.71250004,-31.500002,,,,,,,,,,,,,,,
1736676517684,,,,-12.6,0.65625,-31.743752,,,,,,,,,,,,,,,
1736676517705,,,,-12.712501,0.71250004,-31.25625,,,,,,,,,,,,,,,
1736676517725,,,,-12.6,0.84375006,-31.0125,,,,,,,,,,,,,,,
1736676517745,,,,-12.243751,0.71250004,-30.900002,,,,,,,,,,,,,,,
1736676517765,,,,-12.1125,0.6,-30.656252,,,,,,,,,,,,,,,
1736676517784,,,,-12.056251,0.54375005,-30.843752,,,,,,,,,,,,,,,
1736676517804,,,,-12.1125,0.056250002,-31.0125,,,,,,,,,,,,,,,
1736676517824,,,,-12.543751,0.056250002,-31.2,,,,,,,,,,,,,,,
1736676517844,,,,-12.356251,0.24375,-31.44375,,,,,,,,,,,,,,,
1736676517864,,,,-12.3,0.41250002,-31.312502,,,,,,,,,,,,,,,
1736676517884,,,,-12.0,0.71250004,-31.0125,,,,,,,,,,,,,,,
1736676517904,,,,-11.75625,0.65625,-31.44375,,,,,,,,,,,,,,,
1736676517924,,,,-12.3,0.65625,-31.44375,,,,,,,,,,,,,,,
1736676517945,,,,-12.243751,0.54375005,-31.743752,,,,,,,,,,,,,,,
1736676517964,,,,-11.8125,0.54375005,-32.15625,,,,,,,,,,,,,,,
1736676517984,,,,-11.94375,0.6,-32.34375,,,,,,,,,,,,,,,
1736676518005,,,,-11.400001,0.41250002,-32.756252,,,,,,,,,,,,,,,
1736676518025,,,,-11.34375,0.41250002,-32.4,,,,,,,,,,,,,,,
1736676518044,,,,-11.700001,0.112500004,-32.15625,,,,,,,,,,,,,,,
1736676518064,,,,-11.8125,0.0,-32.100002,,,,,,,,,,,,,,,
1736676518084,,,,-11.75625,0.0,-31.85625,,,,,,,,,,,,,,,
1736676518104,,,,-11.45625,0.0,-32.7,,,,,,,,,,,,,,,
1736676518124,,,,-11.1,0.0,-32.756252,,,,,,,,,,,,,,,
1736676518145,,,,-10.743751,0.24375,-32.5125,,,,,,,,,,,,,,,
1736676518164,,,,-10.9125,0.24375,-32.643753,,,,,,,,,,,,,,,
1736676518184,,,,-11.043751,0.112500004,-32.4,,,,,,,,,,,,,,,
1736676518205,,,,-10.9125,0.0,-32.04375,,,,,,,,,,,,,,,
1736676518224,,,,-10.9125,-0.35625002,-32.100002,,,,,,,,,,,,,,,
1736676518244,,,,-10.5,-0.6,-31.9125,,,,,,,,,,,,,,,
