timestamp,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,linear_x,linear_y,linear_z,rot_x,rot_y,rot_z,light,pressure,proximity
1736666310599,-0.41700003,1.24605,9.574051,,,,,,,,,,,,,,,,,,
1736666310609,-0.37695003,1.251,9.507001,,,,,,,,,,,,,,,,,,
1736666310619,-0.42900002,1.2529501,9.44505,,,,,,,,,,,,,,,,,,
1736666310629,-0.39600003,1.296,9.48795,,,,,,,,,,,,,,,,,,
1736666310639,-0.36195,1.2940501,9.592951,,,,,,,,,,,,,,,,,,
1736666310649,-0.29805002,1.23195,9.660001,,,,,,,,,,,,,,,,,,
1736666310659,-0.20400001,1.1530501,9.727051,,,,,,,,,,,,,,,,,,
1736666310669,-0.13305001,1.11,9.745951,,,,,,,,,,,,,,,,,,
1736666310679,-0.079950005,1.05495,9.699,,,,,,,,,,,,,,,,,,
1736666310689,-0.075,1.0500001,9.715051,,,,,,,,,,,,,,,,,,
1736666310700,-0.10395,1.0020001,9.780001,,,,,,,,,,,,,,,,,,
1736666310710,-0.12495001,0.96795005,9.856951,,,,,,,,,,,,,,,,,,
1736666310719,-0.11805001,0.97800004,9.94995,,,,,,,,,,,,,,,,,,
1736666310729,-0.135,1.0020001,9.95505,,,,,,,,,,,,,,,,,,
1736666310740,-0.18795002,1.026,9.865951,,,,,,,,,,,,,,,,,,
1736666310750,-0.17805001,1.0330501,9.739051,,,,,,,,,,,,,,,,,,
1736666310760,-0.15195,1.0309501,9.700951,,,,,,,,,,,,,,,,,,
1736666310769,-0.16095,1.023,9.706051,,,,,,,,,,,,,,,,,,
1736666310780,-0.20895001,1.04295,9.739051,,,,,,,,,,,,,,,,,,
1736666310790,-0.24495001,1.1190001,9.76095,,,,,,,,,,,,,,,,,,
1736666310800,-0.22305001,1.16205,9.727051,,,,,,,,,,,,,,,,,,
1736666310810,-0.156,1.12905,9.757951,,,,,,,,,,,,,,,,,,
1736666310820,-0.07305,1.0830001,9.77805,,,,,,,,,,,,,,,,,,
1736666310830,-0.07005,1.0690501,9.8230505,,,,,,,,,,,,,,,,,,
1736666310840,-0.156,1.074,9.8230505,,,,,,,,,,,,,,,,,,
1736666310850,-0.19995001,1.11,9.816001,,,,,,,,,,,,,,,,,,
1736666310860,-0.21900001,1.0860001,9.77505,,,,,,,,,,,,,,,,,,
1736666310870,-0.24000001,1.0570501,9.724951,,,,,,,,,,,,,,,,,,
1736666310880,-0.25005,1.04505,9.73005,,,,,,,,,,,,,,,,,,
