timestamp,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gra_x,gra_y,gra_z,gyr_x,gyr_y,gyr_z,linear_x,linear_y,linear_z,rot_x,rot_y,rot_z,light,pressure,proximity
1736674526749,1.0879501,1.28205,9.16005,,,,,,,,,,,,,,,,,,
1736674526759,1.0489501,1.2390001,9.259951,,,,,,,,,,,,,,,,,,
1736674526769,1.095,1.2390001,9.391951,,,,,,,,,,,,,,,,,,
1736674526779,1.128,1.2559501,9.4810505,,,,,,,,,,,,,,,,,,
1736674526790,1.1590501,1.23705,9.50895,,,,,,,,,,,,,,,,,,
1736674526800,1.1590501,1.2529501,9.47805,,,,,,,,,,,,,,,,,,
1736674526811,1.11195,1.2409501,9.35595,,,,,,,,,,,,,,,,,,
1736674526821,1.0900501,1.251,9.22395,,,,,,,,,,,,,,,,,,
1736674526830,1.13505,1.2750001,9.106951,,,,,,,,,,,,,,,,,,
1736674526840,1.176,1.27005,9.00195,,,,,,,,,,,,,,,,,,
1736674526850,1.19505,1.27995,8.941951,,,,,,,,,,,,,,,,,,
1736674526860,1.2070501,1.27695,8.937,,,,,,,,,,,,,,,,,,
1736674526870,1.23105,1.2720001,8.950951,,,,,,,,,,,,,,,,,,
1736674526880,1.23105,1.251,8.94705,,,,,,,,,,,,,,,,,,
1736674526890,1.22595,1.24395,8.96805,,,,,,,,,,,,,,,,,,
1736674526901,1.2070501,1.2270001,8.96595,,,,,,,,,,,,,,,,,,
1736674526911,1.16205,1.19805,8.956051,,,,,,,,,,,,,,,,,,
1736674526921,1.095,1.19805,9.00195,,,,,,,,,,,,,,,,,,
1736674526930,1.0489501,1.21305,9.02295,,,,,,,,,,,,,,,,,,
1736674526940,1.0680001,1.2220501,9.081,,,,,,,,,,,,,,,,,,
1736674526950,1.1040001,1.21695,9.141001,,,,,,,,,,,,,,,,,,
1736674526960,1.13505,1.2220501,9.17895,,,,,,,,,,,,,,,,,,
1736674526970,1.1400001,1.2049501,9.153001,,,,,,,,,,,,,,,,,,
1736674526980,1.092,1.21305,9.073951,,,,,,,,,,,,,,,,,,
1736674526991,1.044,1.263,8.98995,,,,,,,,,,,,,,,,,,
1736674527001,1.06605,1.3230001,8.928,,,,,,,,,,,,,,,,,,
1736674527010,1.0710001,1.3369501,8.941951,,,,,,,,,,,,,,,,,,
1736674527020,1.03995,1.31595,9.009001,,,,,,,,,,,,,,,,,,
1736674527030,1.03695,1.26495,9.129001,,,,,,,,,,,,,,,,,,
1736674527041,1.03695,1.2079501,9.23595,,,,,,,,,,,,,,,,,,
1736674527052,1.056,1.1550001,9.31305,,,,,,,,,,,,,,,,,,
1736674527061,1.0879501,1.143,9.354,,,,,,,,,,,,,,,,,,
1736674527071,1.0900501,1.1910001,9.306001,,,,,,,,,,,,,,,,,,
1736674527081,1.0540501,1.23705,9.174001,,,,,,,,,,,,,,,,,,
1736674527091,0.98505,1.2750001,9.02805,,,,,,,,,,,,,,,,,,
1736674527101,0.94905007,1.31805,8.904,,,,,,,,,,,,,,,,,,
1736674527111,0.97695005,1.31805,8.84895,,,,,,,,,,,,,,,,,,
1736674527121,1.07595,1.2940501,8.889001,,,,,,,,,,,,,,,,,,
1736674527131,1.1209501,1.26795,8.96805,,,,,,,,,,,,,,,,,,
1736674527141,1.16205,1.24395,9.069,,,,,,,,,,,,,,,,,,
1736674527151,1.164,1.24605,9.10005,,,,,,,,,,,,,,,,,,
1736674527162,1.1520001,1.23405,9.102,,,,,,,,,,,,,,,,,,
1736674527171,1.14495,1.2409501,9.114,,,,,,,,,,,,,,,,,,
1736674527181,1.1400001,1.26795,9.102,,,,,,,,,,,,,,,,,,
1736674527191,1.12605,1.296,9.085951,,,,,,,,,,,,,,,,,,
1736674527201,1.07805,1.251,9.10005,,,,,,,,,,,,,,,,,,
1736674527212,1.0350001,1.22895,9.165,,,,,,,,,,,,,,,,,,
1736674527222,1.03005,1.215,9.238951,,,,,,,,,,,,,,,,,,
1736674527231,1.0879501,1.15005,9.262951,,,,,,,,,,,,,,,,,,
1736674527241,1.10895,1.131,9.241051,,,,,,,,,,,,,,,,,,
1736674527251,1.0999501,1.16205,9.106951,,,,,,,,,,,,,,,,,,
1736674527261,1.143,1.1740501,8.961,,,,,,,,,,,,,,,,,,
1736674527272,1.1689501,1.24605,8.85105,,,,,,,,,,,,,,,,,,
1736674527282,1.18605,1.2940501,8.817,,,,,,,,,,,,,,,,,,
1736674527293,1.18305,1.27695,8.80305,,,,,,,,,,,,,,,,,,
1736674527303,1.1910001,1.2870001,8.88195,,,,,,,,,,,,,,,,,,
1736674527312,1.2,1.28205,9.049951,,,,,,,,,,,,,,,,,,
1736674527322,1.19295,1.2390001,9.17205,,,,,,,,,,,,,,,,,,
1736674527333,1.18095,1.1890501,9.214951,,,,,,,,,,,,,,,,,,
1736674527343,1.16205,1.16205,9.17205,,,,,,,,,,,,,,,,,,
1736674525606,,,,-15.95625,-0.6,-27.54375,,,,,,,,,,,,,,,
1736674525626,,,,-15.6,-0.1875,-27.900002,,,,,,,,,,,,,,,
1736674525647,,,,-15.6,0.0,-27.712502,,,,,,,,,,,,,,,
1736674525667,,,,-15.543751,0.0,-27.900002,,,,,,,,,,,,,,,
1736674525687,,,,-15.543751,0.24375,-28.25625,,,,,,,,,,,,,,,
1736674525706,,,,-15.656251,0.112500004,-28.0125,,,,,,,,,,,,,,,
1736674525726,,,,-15.4125,0.24375,-28.44375,,,,,,,,,,,,,,,
1736674525746,,,,-15.543751,0.35625002,-28.612501,,,,,,,,,,,,,,,
1736674525766,,,,-15.3,0.0,-28.556252,,,,,,,,,,,,,,,
1736674525786,,,,-15.056251,-0.24375,-28.312502,,,,,,,,,,,,,,,
1736674525806,,,,-15.243751,-0.24375,-28.556252,,,,,,,,,,,,,,,
1736674525826,,,,-15.243751,-0.35625002,-28.44375,,,,,,,,,,,,,,,
1736674525846,,,,-15.543751,-0.056250002,-28.25625,,,,,,,,,,,,,,,
1736674525866,,,,-16.143751,-0.056250002,-28.44375,,,,,,,,,,,,,,,
1736674525886,,,,-16.25625,-0.24375,-28.0125,,,,,,,,,,,,,,,
1736674525906,,,,-16.2,-0.056250002,-28.25625,,,,,,,,,,,,,,,
1736674525926,,,,-16.2,-0.1875,-28.0125,,,,,,,,,,,,,,,
1736674525947,,,,-16.0125,-0.24375,-28.143751,,,,,,,,,,,,,,,
1736674525966,,,,-15.900001,-0.056250002,-28.2,,,,,,,,,,,,,,,
1736674525986,,,,-15.6,0.112500004,-27.956251,,,,,,,,,,,,,,,
1736674526006,,,,-15.543751,0.0,-28.0125,,,,,,,,,,,,,,,
1736674526026,,,,-15.4125,-0.056250002,-27.712502,,,,,,,,,,,,,,,
1736674526046,,,,-15.6,-0.24375,-28.2,,,,,,,,,,,,,,,
1736674526066,,,,-15.900001,-0.6,-28.2,,,,,,,,,,,,,,,
1736674526086,,,,-15.95625,-0.4875,-28.556252,,,,,,,,,,,,,,,
1736674526106,,,,-16.2,-0.24375,-28.612501,,,,,,,,,,,,,,,
1736674526127,,,,-16.0125,0.0,-27.956251,,,,,,,,,,,,,,,
1736674526146,,,,-16.25625,0.056250002,-27.712502,,,,,,,,,,,,,,,
1736674526166,,,,-16.2,-0.1875,-27.35625,,,,,,,,,,,,,,,
1736674526187,,,,-16.2,-0.4875,-27.300001,,,,,,,,,,,,,,,
1736674526207,,,,-16.5,-0.7875,-26.94375,,,,,,,,,,,,,,,
1736674526226,,,,-16.44375,-0.84375006,-26.75625,,,,,,,,,,,,,,,
1736674526246,,,,-16.25625,-0.65625,-26.812502,,,,,,,,,,,,,,,
1736674526267,,,,-16.556252,-0.6,-27.000002,,,,,,,,,,,,,,,
1736674526286,,,,-16.5,-0.54375005,-27.6,,,,,,,,,,,,,,,
1736674526307,,,,-16.44375,-0.6,-27.54375,,,,,,,,,,,,,,,
1736674526326,,,,-16.3125,-0.84375006,-27.056252,,,,,,,,,,,,,,,
1736674526346,,,,-15.900001,-0.84375006,-27.000002,,,,,,,,,,,,,,,
1736674526367,,,,-15.712501,-0.65625,-26.812502,,,,,,,,,,,,,,,
1736674526386,,,,-15.712501,-0.4875,-27.000002,,,,,,,,,,,,,,,
1736674526407,,,,-16.2,-0.54375005,-27.112501,,,,,,,,,,,,,,,
1736674526426,,,,-16.143751,-0.54375005,-27.056252,,,,,,,,,,,,,,,
1736674526446,,,,-15.900001,-0.95625,-26.94375,,,,,,,,,,,,,,,
1736674526466,,,,-15.900001,-1.25625,-27.000002,,,,,,,,,,,,,,,
1736674526486,,,,-16.0125,-1.25625,-27.300001,,,,,,,,,,,,,,,
1736674526507,,,,-15.95625,-1.5,-27.243752,,,,,,,,,,,,,,,
1736674526526,,,,-16.143751,-1.6875001,-27.243752,,,,,,,,,,,,,,,
1736674526546,,,,-16.143751,-1.9875001,-27.000002,,,,,,,,,,,,,,,
1736674526567,,,,-15.656251,-2.04375,-26.7,,,,,,,,,,,,,,,
1736674526587,,,,-15.712501,-2.34375,-26.7,,,,,,,,,,,,,,,
1736674526606,,,,-16.0125,-2.15625,-26.812502,,,,,,,,,,,,,,,
1736674526627,,,,-16.143751,-2.1000001,-26.75625,,,,,,,,,,,,,,,
1736674526647,,,,-16.25625,-2.1000001,-27.000002,,,,,,,,,,,,,,,
1736674526666,,,,-16.2,-2.04375,-26.7,,,,,,,,,,,,,,,
1736674526686,,,,-16.143751,-2.1000001,-26.7,,,,,,,,,,,,,,,
1736674526707,,,,-16.0125,-1.9875001,-26.812502,,,,,,,,,,,,,,,
1736674526726,,,,-16.3125,-2.1000001,-26.156252,,,,,,,,,,,,,,,
1736674526747,,,,-16.5,-2.15625,-26.156252,,,,,,,,,,,,,,,
1736674526766,,,,-16.2,-2.34375,-25.612501,,,,,,,,,,,,,,,
1736674526787,,,,-16.2,-2.5875,-25.25625,,,,,,,,,,,,,,,
1736674526807,,,,-15.843751,-2.5875,-25.312502,,,,,,,,,,,,,,,
1736674526826,,,,-15.6,-2.6437502,-25.25625,,,,,,,,,,,,,,,
1736674526846,,,,-16.0125,-2.9437501,-25.612501,,,,,,,,,,,,,,,
1736674526866,,,,-16.2,-3.1875002,-25.85625,,,,,,,,,,,,,,,
1736674526886,,,,-16.2,-3.35625,-26.156252,,,,,,,,,,,,,,,
1736674526906,,,,-16.3125,-3.3000002,-26.400002,,,,,,,,,,,,,,,
1736674526926,,,,-16.0125,-3.54375,-25.9125,,,,,,,,,,,,,,,
1736674526946,,,,-16.2,-3.6562502,-25.556252,,,,,,,,,,,,,,,
1736674526966,,,,-16.5,-3.6562502,-24.900002,,,,,,,,,,,,,,,
1736674526986,,,,-16.143751,-3.7875001,-24.6,,,,,,,,,,,,,,,
1736674527006,,,,-16.143751,-3.54375,-24.54375,,,,,,,,,,,,,,,
1736674527026,,,,-15.656251,-3.6000001,-24.6,,,,,,,,,,,,,,,
1736674527047,,,,-15.243751,-3.6562502,-24.900002,,,,,,,,,,,,,,,
1736674527067,,,,-15.712501,-4.14375,-24.843752,,,,,,,,,,,,,,,
1736674527086,,,,-15.843751,-4.4437504,-25.25625,,,,,,,,,,,,,,,
1736674527106,,,,-15.900001,-4.8,-25.612501,,,,,,,,,,,,,,,
1736674527127,,,,-15.95625,-5.2875004,-25.800001,,,,,,,,,,,,,,,
1736674527146,,,,-15.656251,-5.2875004,-26.1,,,,,,,,,,,,,,,
1736674527166,,,,-15.356251,-5.2875004,-26.04375,,,,,,,,,,,,,,,
1736674527187,,,,-15.656251,-5.34375,-25.85625,,,,,,,,,,,,,,,
1736674527207,,,,-15.356251,-5.4,-26.04375,,,,,,,,,,,,,,,
1736674527226,,,,-15.656251,-5.8875003,-25.85625,,,,,,,,,,,,,,,
1736674527247,,,,-16.143751,-6.4875,-25.800001,,,,,,,,,,,,,,,
1736674527266,,,,-15.900001,-6.8437505,-25.743752,,,,,,,,,,,,,,,
1736674527286,,,,-15.95625,-7.4437504,-25.743752,,,,,,,,,,,,,,,
1736674527307,,,,-15.900001,-7.8,-25.800001,,,,,,,,,,,,,,,
1736674527327,,,,-15.356251,-7.6875005,-25.500002,,,,,,,,,,,,,,,
1736674527346,,,,-15.243751,-7.55625,-25.612501,,,,,,,,,,,,,,,
1736674525574,,,,,,,0.908275,1.605509,9.631599,,,,,,,,,,,,
1736674525584,,,,,,,0.904983,1.609225,9.631289,,,,,,,,,,,,
1736674525594,,,,,,,0.923847,1.613438,9.628796,,,,,,,,,,,,
1736674525604,,,,,,,0.943532,1.620785,9.625653,,,,,,,,,,,,
1736674525614,,,,,,,0.94134,1.613226,9.627135,,,,,,,,,,,,
1736674525624,,,,,,,0.941063,1.604845,9.628564,,,,,,,,,,,,
1736674525634,,,,,,,0.962963,1.589842,9.628886,,,,,,,,,,,,
1736674525644,,,,,,,0.969565,1.573939,9.630836,,,,,,,,,,,,
1736674525655,,,,,,,0.992632,1.550404,9.632302,,,,,,,,,,,,
1736674525665,,,,,,,1.016479,1.53432,9.632391,,,,,,,,,,,,
1736674525675,,,,,,,1.024121,1.504046,9.636356,,,,,,,,,,,,
1736674525686,,,,,,,1.034996,1.479361,9.639014,,,,,,,,,,,,
1736674525696,,,,,,,1.043383,1.449207,9.642691,,,,,,,,,,,,
1736674525705,,,,,,,1.048922,1.428067,9.645245,,,,,,,,,,,,
1736674525715,,,,,,,1.052913,1.405542,9.648119,,,,,,,,,,,,
1736674525726,,,,,,,1.061486,1.392422,9.649083,,,,,,,,,,,,
1736674525736,,,,,,,1.056141,1.38483,9.650762,,,,,,,,,,,,
1736674525745,,,,,,,1.057565,1.37866,9.651488,,,,,,,,,,,,
1736674525755,,,,,,,1.049395,1.386623,9.651239,,,,,,,,,,,,
1736674525766,,,,,,,1.041831,1.389715,9.651614,,,,,,,,,,,,
1736674525776,,,,,,,1.045469,1.405095,9.648993,,,,,,,,,,,,
1736674525785,,,,,,,1.045437,1.414371,9.647642,,,,,,,,,,,,
1736674525795,,,,,,,1.053082,1.426406,9.645038,,,,,,,,,,,,
1736674525806,,,,,,,1.060619,1.43607,9.642776,,,,,,,,,,,,
1736674525816,,,,,,,1.064536,1.445149,9.64099,,,,,,,,,,,,
1736674525826,,,,,,,1.065927,1.447774,9.640443,,,,,,,,,,,,
1736674525836,,,,,,,1.064902,1.456844,9.639191,,,,,,,,,,,,
1736674525845,,,,,,,1.058299,1.462044,9.639128,,,,,,,,,,,,
1736674525855,,,,,,,1.046542,1.463698,9.640162,,,,,,,,,,,,
1736674525866,,,,,,,1.045802,1.468948,9.639442,,,,,,,,,,,,
1736674525876,,,,,,,1.032035,1.4669,9.641239,,,,,,,,,,,,
1736674525887,,,,,,,1.023454,1.467904,9.642,,,,,,,,,,,,
1736674525897,,,,,,,1.022479,1.46029,9.64326,,,,,,,,,,,,
1736674525906,,,,,,,1.019277,1.456922,9.644108,,,,,,,,,,,,
1736674525916,,,,,,,1.033171,1.451615,9.643429,,,,,,,,,,,,
1736674525926,,,,,,,1.035319,1.445034,9.644189,,,,,,,,,,,,
1736674525936,,,,,,,1.049076,1.435999,9.644052,,,,,,,,,,,,
1736674525946,,,,,,,1.062882,1.428959,9.643585,,,,,,,,,,,,
1736674525956,,,,,,,1.075437,1.419548,9.643582,,,,,,,,,,,,
1736674525966,,,,,,,1.086545,1.411327,9.643543,,,,,,,,,,,,
1736674525976,,,,,,,1.085861,1.403373,9.644784,,,,,,,,,,,,
1736674525986,,,,,,,1.082516,1.397974,9.645943,,,,,,,,,,,,
1736674525996,,,,,,,1.074579,1.378112,9.649686,,,,,,,,,,,,
1736674526006,,,,,,,1.06974,1.368558,9.651585,,,,,,,,,,,,
1736674526016,,,,,,,1.074758,1.348149,9.6539,,,,,,,,,,,,
1736674526026,,,,,,,1.077935,1.332065,9.655779,,,,,,,,,,,,
1736674526036,,,,,,,1.094929,1.324508,9.654904,,,,,,,,,,,,
1736674526046,,,,,,,1.113682,1.314391,9.654142,,,,,,,,,,,,
1736674526056,,,,,,,1.120001,1.325401,9.651905,,,,,,,,,,,,
1736674526067,,,,,,,1.128012,1.326257,9.650855,,,,,,,,,,,,
1736674526077,,,,,,,1.134997,1.343351,9.647671,,,,,,,,,,,,
1736674526087,,,,,,,1.135369,1.356314,9.645815,,,,,,,,,,,,
1736674526097,,,,,,,1.141003,1.368956,9.643364,,,,,,,,,,,,
1736674526106,,,,,,,1.148011,1.380283,9.640915,,,,,,,,,,,,
1736674526117,,,,,,,1.153064,1.384851,9.639658,,,,,,,,,,,,
1736674526127,,,,,,,1.156411,1.39277,9.638116,,,,,,,,,,,,
1736674526137,,,,,,,1.162683,1.393872,9.637203,,,,,,,,,,,,
1736674526148,,,,,,,1.167033,1.396359,9.636317,,,,,,,,,,,,
1736674526158,,,,,,,1.17401,1.399959,9.634948,,,,,,,,,,,,
1736674526167,,,,,,,1.175215,1.402449,9.634439,,,,,,,,,,,,
1736674526177,,,,,,,1.181145,1.399618,9.634126,,,,,,,,,,,,
1736674526187,,,,,,,1.185303,1.398609,9.633759,,,,,,,,,,,,
1736674526197,,,,,,,1.192032,1.397008,9.633162,,,,,,,,,,,,
1736674526207,,,,,,,1.19809,1.394614,9.632758,,,,,,,,,,,,
1736674526217,,,,,,,1.203841,1.393464,9.632206,,,,,,,,,,,,
1736674526227,,,,,,,1.211033,1.392017,9.631515,,,,,,,,,,,,
1736674526237,,,,,,,1.213465,1.393461,9.631,,,,,,,,,,,,
1736674526247,,,,,,,1.215231,1.394101,9.630685,,,,,,,,,,,,
1736674526258,,,,,,,1.218613,1.397083,9.629825,,,,,,,,,,,,
1736674526267,,,,,,,1.220186,1.397272,9.629598,,,,,,,,,,,,
1736674526277,,,,,,,1.222809,1.398248,9.629125,,,,,,,,,,,,
1736674526288,,,,,,,1.225475,1.396737,9.629004,,,,,,,,,,,,
1736674526298,,,,,,,1.229544,1.393136,9.629007,,,,,,,,,,,,
1736674526307,,,,,,,1.230839,1.389728,9.629334,,,,,,,,,,,,
1736674526317,,,,,,,1.236633,1.38419,9.62939,,,,,,,,,,,,
1736674526327,,,,,,,1.245519,1.383438,9.628353,,,,,,,,,,,,
1736674526337,,,,,,,1.236712,1.378452,9.630203,,,,,,,,,,,,
1736674526349,,,,,,,1.238061,1.379127,9.629932,,,,,,,,,,,,
